Date,Location,AssetType,Category,Month_Actual,Month_Budget,Month_Variance,YTD_Actual,YTD_Budget,YTD_Variance
2020-08-31,Japan,Expenses,Audit-Independent,3704.11,3743.00,-38.89,40293.56,41173.00,-879.44
2020-08-31,Japan,Expenses,Audit-IMCOM Int Review,.00,1350.00,-1350.00,4857.80,14850.00,-9992.20
2020-08-31,Japan,Expenses,Other Expenses,14550.80,8382.00,6168.80,109690.58,92202.00,17488.58
2020-08-31,Japan,Expenses,Total Operating Expenses,416746.30,396173.00,20573.30,4849786.58,4546290.00,303496.58
2020-08-31,Japan,Expenses,Net Operating Income/(Loss),-214762.60,102370.00,-317132.60,-643552.81,993224.00,-1636776.81
2020-08-31,Japan,Net,Interest Revenue,4941.57,10081.00,-5139.43,102926.65,110891.00,-7964.35
2020-08-31,Japan,Net,Non-Operating Inc/(Exp),-50.18,.00,-50.18,-55.46,.00,-55.46
2020-08-31,Japan,Net,Net Income/(Loss),-209871.21,112451.00,-322322.21,-540681.62,1104115.00,-1644796.62
2020-08-31,Japan,Net,Distributions,-76877.88,-12845.00,-64032.88,-264476.82,-281959.00,17482.18
2020-08-31,Japan,Net,After Distributions,-132993.33,125296.00,-258289.33,-276204.80,1386074.00,-1662278.80
2021-08-31,Consolidated,Revenue,Gaming Machine Revenue,5306574.85,4013937.00,1292637.85,51800820.17,45213512.00,6587308.17
2021-08-31,Consolidated,Revenue,Total Revenue,5306574.85,4013937.00,1292637.85,51800820.17,45213512.00,6587308.17
2021-08-31,Consolidated,Revenue,Gaming NAFI,2232768.31,1889489.00,343279.31,23359218.86,21190739.00,2168479.86
2021-08-31,Consolidated,Revenue,Total Direct Reimbursement,2232768.31,1889489.00,343279.31,23359218.86,21190739.00,2168479.86
2021-08-31,Consolidated,Revenue,Net Revenue,3073806.54,2124448.00,949358.54,28441601.31,24022773.00,4418828.31
2021-08-31,Consolidated,Expenses,Compensation & Benefits,709229.42,723688.00,-14458.58,8011212.33,8665337.00,-654124.67
2021-08-31,Consolidated,Expenses,Depreciation Expense,353144.85,371559.00,-18414.15,3995546.02,4087149.00,-91602.98
2021-08-31,Consolidated,Expenses,Contractor Fees,3685.00,4351.00,-666.00,20416.00,47861.00,-27445.00
2021-08-31,Consolidated,Expenses,Communications,24256.59,15067.00,9189.59,239784.41,165737.00,74047.41
2021-08-31,Consolidated,Expenses,TDY,7258.96,45095.00,-37836.04,90856.78,409151.00,-318294.22
2021-08-31,Consolidated,Expenses,PCS,20183.08,13218.00,6965.08,36460.95,145398.00,-108937.05
2021-08-31,Consolidated,Expenses,IT Expense & Maint,92354.24,35401.00,56953.24,359037.07,389411.00,-30373.93
2021-08-31,Consolidated,Expenses,Machine Expense & Maint,32147.13,50820.00,-18672.87,737371.89,559020.00,178351.89
2021-08-31,Consolidated,Expenses,Vehicle Expense,9722.24,5403.00,4319.24,59681.44,59433.00,248.44
2021-08-31,Consolidated,Expenses,Training,740.00,6300.00,-5560.00,2064.00,105400.00,-103336.00
2021-08-31,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,-27.42,.00,-27.42
2021-08-31,Consolidated,Expenses,Audit-Independent,9251.17,9252.00,-.83,81762.86,101772.00,-20009.14
2021-08-31,Consolidated,Expenses,Audit-IMCOM Int Review,2717.77,1592.00,1125.77,19031.92,17512.00,1519.92
2021-08-31,Consolidated,Expenses,Other Expenses,26039.14,28894.00,-2854.86,302180.05,317844.00,-15663.95
2021-08-31,Consolidated,Expenses,Total Operating Expenses,1290729.59,1310640.00,-19910.41,13955378.30,15071025.00,-1115646.70
2021-08-31,Consolidated,Expenses,Net Operating Income/(Loss),1783076.95,813808.00,969268.95,14486223.01,8951748.00,5534475.01
2021-08-31,Consolidated,Net,Interest Revenue,26118.08,31017.00,-4898.92,251796.65,341187.00,-89390.35
2021-08-31,Consolidated,Net,Non-Operating Inc/(Exp),119.45,.00,119.45,10385.51,.00,10385.51
2021-08-31,Consolidated,Net,Net Income/(Loss),1809314.48,844825.00,964489.48,14748405.17,9292935.00,5455470.17
2021-08-31,Consolidated,Net,Distributions,1456169.63,473266.00,982903.63,11060711.71,5205786.00,5854925.71
2021-08-31,Consolidated,Net,After Distributions,353144.85,371559.00,-18414.15,3687693.46,4087149.00,-399455.54
2021-08-31,Europe,Revenue,Gaming Machine Revenue,1340488.15,955043.00,385445.15,9517555.12,10828453.00,-1310897.88
2021-08-31,Europe,Revenue,Total Revenue,1340488.15,955043.00,385445.15,9517555.12,10828453.00,-1310897.88
2021-08-31,Europe,Revenue,Gaming NAFI,339056.46,269863.00,69193.46,2657287.86,3059752.00,-402464.14
2021-08-31,Europe,Revenue,Total Direct Reimbursement,339056.46,269863.00,69193.46,2657287.86,3059752.00,-402464.14
2021-08-31,Europe,Revenue,Net Revenue,1001431.69,685180.00,316251.69,6860267.26,7768701.00,-908433.74
2021-08-31,Europe,Expenses,Compensation & Benefits,309949.01,324988.00,-15038.99,3343855.12,3884834.00,-540978.88
2021-08-31,Europe,Expenses,Depreciation Expense,134444.22,140858.00,-6413.78,1511717.70,1549438.00,-37720.30
2021-08-31,Europe,Expenses,Contractor Fees,1417.47,1717.00,-299.53,7913.90,18887.00,-10973.10
2021-08-31,Europe,Expenses,Communications,12681.63,6720.00,5961.63,121007.94,73920.00,47087.94
2021-08-31,Europe,Expenses,TDY,7151.26,26972.00,-19820.74,74149.61,215397.00,-141247.39
2021-08-31,Europe,Expenses,PCS,19523.37,887.00,18636.37,6957.28,9757.00,-2799.72
2021-08-31,Europe,Expenses,IT Expense & Maint,39011.63,14798.00,24213.63,146197.72,162778.00,-16580.28
2021-08-31,Europe,Expenses,Machine Expense & Maint,21761.87,21487.00,274.87,319797.35,236357.00,83440.35
2021-08-31,Europe,Expenses,Vehicle Expense,8319.77,3456.00,4863.77,36928.95,38016.00,-1087.05
2021-08-31,Europe,Expenses,Training,284.66,2385.00,-2100.34,1013.11,39748.00,-38734.89
2021-08-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,1238.56,.00,1238.56
2021-08-31,Europe,Expenses,Audit-Independent,3558.50,3650.00,-91.50,32167.37,40150.00,-7982.63
2021-08-31,Europe,Expenses,Audit-IMCOM Int Review,1045.42,626.00,419.42,7404.80,6886.00,518.80
2021-08-31,Europe,Expenses,Other Expenses,9866.57,11881.00,-2014.43,115063.14,130691.00,-15627.86
2021-08-31,Europe,Expenses,Total Operating Expenses,569015.38,560425.00,8590.38,5725412.55,6406859.00,-681446.45
2021-08-31,Europe,Expenses,Net Operating Income/(Loss),432416.31,124755.00,307661.31,1134854.71,1361842.00,-226987.29
2021-08-31,Europe,Net,Interest Revenue,5559.29,7407.00,-1847.71,46908.13,81477.00,-34568.87
2021-08-31,Europe,Net,Non-Operating Inc/(Exp),122.03,.00,122.03,10973.71,.00,10973.71
2021-08-31,Europe,Net,Net Income/(Loss),438097.63,132162.00,305935.63,1192736.55,1443319.00,-250582.45
2021-08-31,Europe,Net,Distributions,303653.41,72173.00,231480.41,126046.19,843204.00,-717157.81
2021-08-31,Europe,Net,After Distributions,134444.22,59989.00,74455.22,1066690.36,600115.00,466575.36
2021-08-31,Korea,Revenue,Gaming Machine Revenue,1997051.70,1335737.00,661314.70,21103646.55,15144831.00,5958815.55
2021-08-31,Korea,Revenue,Total Revenue,1997051.70,1335737.00,661314.70,21103646.55,15144831.00,5958815.55
2021-08-31,Korea,Revenue,Gaming NAFI,395473.65,272559.00,122914.65,4409741.45,3090320.00,1319421.45
2021-08-31,Korea,Revenue,Total Direct Reimbursement,395473.65,272559.00,122914.65,4409741.45,3090320.00,1319421.45
2021-08-31,Korea,Revenue,Net Revenue,1601578.05,1063178.00,538400.05,16693905.10,12054511.00,4639394.10
2021-08-31,Korea,Expenses,Compensation & Benefits,147181.52,187222.00,-40040.48,1815779.54,2244348.00,-428568.46
2021-08-31,Korea,Expenses,Depreciation Expense,89174.99,100618.00,-11443.01,1016495.43,1106798.00,-90302.57
2021-08-31,Korea,Expenses,Contractor Fees,850.08,992.00,-141.92,4694.23,10912.00,-6217.77
2021-08-31,Korea,Expenses,Communications,6572.22,5778.00,794.22,72097.35,63558.00,8539.35
2021-08-31,Korea,Expenses,TDY,40.37,4929.00,-4888.63,3207.66,55024.00,-51816.34
2021-08-31,Korea,Expenses,PCS,247.33,4593.00,-4345.67,461.97,50523.00,-50061.03
2021-08-31,Korea,Expenses,IT Expense & Maint,16614.94,8071.00,8543.94,76156.51,88781.00,-12624.49
2021-08-31,Korea,Expenses,Machine Expense & Maint,5538.71,15567.00,-10028.29,158001.54,171237.00,-13235.46
2021-08-31,Korea,Expenses,Vehicle Expense,774.07,616.00,158.07,5267.51,6776.00,-1508.49
2021-08-31,Korea,Expenses,Training,170.72,1525.00,-1354.28,340.17,25527.00,-25186.83
2021-08-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2021-08-31,Korea,Expenses,Audit-Independent,2134.12,2112.00,22.12,18811.51,23232.00,-4420.49
2021-08-31,Korea,Expenses,Audit-IMCOM Int Review,626.94,368.00,258.94,4409.84,4048.00,361.84
2021-08-31,Korea,Expenses,Other Expenses,6654.99,7159.00,-504.01,75155.31,78759.00,-3603.69
2021-08-31,Korea,Expenses,Total Operating Expenses,276581.00,339550.00,-62969.00,3250878.57,3929523.00,-678644.43
2021-08-31,Korea,Expenses,Net Operating Income/(Loss),1324997.05,723628.00,601369.05,13443026.53,8124988.00,5318038.53
2021-08-31,Korea,Net,Interest Revenue,10253.85,10797.00,-543.15,108011.33,118767.00,-10755.67
2021-08-31,Korea,Net,Non-Operating Inc/(Exp),-.96,.00,-.96,-223.10,.00,-223.10
2021-08-31,Korea,Net,Net Income/(Loss),1335249.94,734425.00,600824.94,13550814.76,8243755.00,5307059.76
2021-08-31,Korea,Net,Distributions,1246074.95,401093.00,844981.95,12108249.95,4362452.00,7745797.95
2021-08-31,Korea,Net,After Distributions,89174.99,333332.00,-244157.01,1442564.81,3881303.00,-2438738.19
2021-08-31,Japan,Revenue,Gaming Machine Revenue,1969035.00,1723157.00,245878.00,21179618.50,19240228.00,1939390.50
2021-08-31,Japan,Revenue,Total Revenue,1969035.00,1723157.00,245878.00,21179618.50,19240228.00,1939390.50
2021-08-31,Japan,Revenue,Gaming NAFI,1498238.20,1347067.00,151171.20,16292189.55,15040667.00,1251522.55
2021-08-31,Japan,Revenue,Total Direct Reimbursement,1498238.20,1347067.00,151171.20,16292189.55,15040667.00,1251522.55
2021-08-31,Japan,Revenue,Net Revenue,470796.80,376090.00,94706.80,4887428.95,4199561.00,687867.95
2021-08-31,Japan,Expenses,Compensation & Benefits,252098.89,211478.00,40620.89,2851577.67,2536155.00,315422.67
2021-08-31,Japan,Expenses,Depreciation Expense,129525.64,130083.00,-557.36,1467332.89,1430913.00,36419.89
2021-08-31,Japan,Expenses,Contractor Fees,1417.45,1642.00,-224.55,7807.87,18062.00,-10254.13
2021-08-31,Japan,Expenses,Communications,5002.74,2569.00,2433.74,46679.12,28259.00,18420.12
2021-08-31,Japan,Expenses,TDY,67.33,13194.00,-13126.67,13499.51,138730.00,-125230.49
2021-08-31,Japan,Expenses,PCS,412.38,7738.00,-7325.62,29041.70,85118.00,-56076.30
2021-08-31,Japan,Expenses,IT Expense & Maint,36727.67,12532.00,24195.67,136682.84,137852.00,-1169.16
2021-08-31,Japan,Expenses,Machine Expense & Maint,4846.55,13766.00,-8919.45,259573.00,151426.00,108147.00
2021-08-31,Japan,Expenses,Vehicle Expense,628.40,1331.00,-702.60,17484.98,14641.00,2843.98
2021-08-31,Japan,Expenses,Training,284.62,2390.00,-2105.38,710.72,40125.00,-39414.28
2021-08-31,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,-1265.98,.00,-1265.98
2021-08-31,Japan,Expenses,Audit-Independent,3558.55,3490.00,68.55,30783.98,38390.00,-7606.02
2021-08-31,Japan,Expenses,Audit-IMCOM Int Review,1045.41,598.00,447.41,7217.28,6578.00,639.28
2021-08-31,Japan,Expenses,Other Expenses,9517.58,9854.00,-336.42,111961.60,108394.00,3567.60
2021-08-31,Japan,Expenses,Total Operating Expenses,445133.21,410665.00,34468.21,4979087.18,4734643.00,244444.18
2021-08-31,Japan,Expenses,Net Operating Income/(Loss),25663.59,-34575.00,60238.59,-91658.23,-535082.00,443423.77
2021-08-31,Japan,Net,Interest Revenue,10304.94,12813.00,-2508.06,96877.19,140943.00,-44065.81
2021-08-31,Japan,Net,Non-Operating Inc/(Exp),-1.62,.00,-1.62,-365.10,.00,-365.10
2021-08-31,Japan,Net,Net Income/(Loss),35966.91,-21762.00,57728.91,4853.86,-394139.00,398992.86
2021-08-31,Japan,Net,Distributions,-93558.73,.00,-93558.73,-1173584.43,130.00,-1173714.43
2021-08-31,Japan,Net,After Distributions,129525.64,-21762.00,151287.64,1178438.29,-394269.00,1572707.29
2022-08-31,Consolidated,Revenue,Gaming Machine Revenue,5964614.95,6775884.00,-811269.05,57780652.36,59826324.00,-2045671.64
2022-08-31,Consolidated,Revenue,Total Revenue,5964614.95,6775884.00,-811269.05,57780652.36,59826324.00,-2045671.64
2022-08-31,Consolidated,Revenue,Gaming NAFI,2465174.00,2780922.00,-315748.00,26187979.99,27556361.00,-1368381.01
2022-08-31,Consolidated,Revenue,Total Direct Reimbursement,2465174.00,2780922.00,-315748.00,26187979.99,27556361.00,-1368381.01
2022-08-31,Consolidated,Revenue,Net Revenue,3499440.95,3994962.00,-495521.05,31592672.37,32269963.00,-677290.63
2022-08-31,Consolidated,Expenses,Compensation & Benefits,741253.22,766795.00,-25541.78,7926086.51,8936718.00,-1010631.49
2022-08-31,Consolidated,Expenses,Depreciation Expense,271413.59,428746.00,-157332.41,3282540.18,4716206.00,-1433665.82
2022-08-31,Consolidated,Expenses,Contractor Fees,2100.00,2868.00,-768.00,38527.00,31548.00,6979.00
2022-08-31,Consolidated,Expenses,Communications,19955.43,24156.00,-4200.57,279441.43,265716.00,13725.43
2022-08-31,Consolidated,Expenses,TDY,29859.00,53750.00,-23891.00,129254.80,393904.00,-264649.20
2022-08-31,Consolidated,Expenses,PCS,-5355.74,5150.00,-10505.74,134347.60,56650.00,77697.60
2022-08-31,Consolidated,Expenses,IT Expense & Maint,31671.97,36441.00,-4769.03,941249.88,400851.00,540398.88
2022-08-31,Consolidated,Expenses,Machine Expense & Maint,399311.01,150444.00,248867.01,1211199.89,1654884.00,-443684.11
2022-08-31,Consolidated,Expenses,Vehicle Expense,14981.03,3776.00,11205.03,78698.12,41536.00,37162.12
2022-08-31,Consolidated,Expenses,Training,.00,1000.00,-1000.00,19688.79,86350.00,-66661.21
2022-08-31,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,1819.02,.00,1819.02
2022-08-31,Consolidated,Expenses,Audit-Independent,9251.17,9252.00,-.83,81762.86,101772.00,-20009.14
2022-08-31,Consolidated,Expenses,Audit-IMCOM Int Review,68.33,3383.00,-3314.67,27578.18,37213.00,-9634.82
2022-08-31,Consolidated,Expenses,Other Expenses,32116.41,25194.00,6922.41,291063.88,277144.00,13919.88
2022-08-31,Consolidated,Expenses,Total Operating Expenses,1546625.42,1510955.00,35670.42,14443258.14,17000492.00,-2557233.86
2022-08-31,Consolidated,Expenses,Net Operating Income/(Loss),1952815.53,2484007.00,-531191.47,17149414.23,15269471.00,1879943.23
2022-08-31,Consolidated,Net,Interest Revenue,35068.26,22007.00,13061.26,245846.97,242077.00,3769.97
2022-08-31,Consolidated,Net,Non-Operating Inc/(Exp),-3954.85,.00,-3954.85,-15069.17,.00,-15069.17
2022-08-31,Consolidated,Net,Net Income/(Loss),1983928.94,2506014.00,-522085.06,17380192.03,15511548.00,1868644.03
2022-08-31,Consolidated,Net,Distributions,1983928.94,2506014.00,-522085.06,17056304.93,15082802.00,1973502.93
2022-08-31,Consolidated,Net,After Distributions,.00,.00,.00,323887.10,428746.00,-104858.90
2022-08-31,Europe,Revenue,Gaming Machine Revenue,1750531.35,1246025.00,504506.35,15276033.76,14057262.00,1218771.76
2022-08-31,Europe,Revenue,Total Revenue,1750531.35,1246025.00,504506.35,15276033.76,14057262.00,1218771.76
2022-08-31,Europe,Revenue,Gaming NAFI,441518.95,358324.00,83194.95,4363594.40,4026837.00,336757.40
2022-08-31,Europe,Revenue,Total Direct Reimbursement,441518.95,358324.00,83194.95,4363594.40,4026837.00,336757.40
2022-08-31,Europe,Revenue,Net Revenue,1309012.40,887701.00,421311.40,10912439.36,10030425.00,882014.36
2022-08-31,Europe,Expenses,Compensation & Benefits,303176.58,332203.00,-29026.42,3385063.13,3927675.00,-542611.87
2022-08-31,Europe,Expenses,Depreciation Expense,109701.22,163108.00,-53406.78,1248018.06,1794188.00,-546169.94
2022-08-31,Europe,Expenses,Contractor Fees,817.94,1150.00,-332.06,14782.77,12650.00,2132.77
2022-08-31,Europe,Expenses,Communications,11787.34,12109.00,-321.66,124382.71,133199.00,-8816.29
2022-08-31,Europe,Expenses,TDY,15852.58,39368.00,-23515.42,86854.48,283657.00,-196802.52
2022-08-31,Europe,Expenses,PCS,-1804.75,2143.00,-3947.75,46714.03,23573.00,23141.03
2022-08-31,Europe,Expenses,IT Expense & Maint,12158.40,14747.00,-2588.60,362849.58,162217.00,200632.58
2022-08-31,Europe,Expenses,Machine Expense & Maint,393760.51,57575.00,336185.51,532055.74,633325.00,-101269.26
2022-08-31,Europe,Expenses,Vehicle Expense,12389.31,2065.00,10324.31,48645.13,22715.00,25930.13
2022-08-31,Europe,Expenses,Training,.00,500.00,-500.00,10019.60,35423.00,-25403.40
2022-08-31,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,1819.02,.00,1819.02
2022-08-31,Europe,Expenses,Audit-Independent,3603.25,3660.00,-56.75,30950.55,40260.00,-9309.45
2022-08-31,Europe,Expenses,Audit-IMCOM Int Review,26.62,1338.00,-1311.38,10437.30,14718.00,-4280.70
2022-08-31,Europe,Expenses,Other Expenses,15299.11,9355.00,5944.11,112915.97,102905.00,10010.97
2022-08-31,Europe,Expenses,Total Operating Expenses,876768.11,639321.00,237447.11,6015508.07,7186505.00,-1170996.93
2022-08-31,Europe,Expenses,Net Operating Income/(Loss),432244.29,248380.00,183864.29,4896931.29,2843920.00,2053011.29
2022-08-31,Europe,Net,Interest Revenue,9205.41,4487.00,4718.41,64511.26,49357.00,15154.26
2022-08-31,Europe,Net,Non-Operating Inc/(Exp),-3954.85,.00,-3954.85,-14923.08,.00,-14923.08
2022-08-31,Europe,Net,Net Income/(Loss),437494.85,252867.00,184627.85,4946519.47,2893277.00,2053242.47
2022-08-31,Europe,Net,Distributions,437494.85,252867.00,184627.85,4824262.71,2695963.00,2128299.71
2022-08-31,Europe,Net,After Distributions,.00,.00,.00,122256.76,197314.00,-75057.24
2022-08-31,Korea,Revenue,Gaming Machine Revenue,2009297.20,3274419.00,-1265121.80,19802106.30,21037323.00,-1235216.70
2022-08-31,Korea,Revenue,Total Revenue,2009297.20,3274419.00,-1265121.80,19802106.30,21037323.00,-1235216.70
2022-08-31,Korea,Revenue,Gaming NAFI,396280.40,669393.00,-273112.60,4148368.34,4383125.00,-234756.66
2022-08-31,Korea,Revenue,Total Direct Reimbursement,396280.40,669393.00,-273112.60,4148368.34,4383125.00,-234756.66
2022-08-31,Korea,Revenue,Net Revenue,1613016.80,2605026.00,-992009.20,15653737.96,16654198.00,-1000460.04
2022-08-31,Korea,Expenses,Compensation & Benefits,162727.51,207865.00,-45137.49,1695134.55,2406670.00,-711535.45
2022-08-31,Korea,Expenses,Depreciation Expense,65811.67,108833.00,-43021.33,824444.53,1197163.00,-372718.47
2022-08-31,Korea,Expenses,Contractor Fees,455.37,644.00,-188.63,8582.96,7084.00,1498.96
2022-08-31,Korea,Expenses,Communications,5708.46,7034.00,-1325.54,83633.28,77374.00,6259.28
2022-08-31,Korea,Expenses,TDY,2943.97,4624.00,-1680.03,10173.58,37546.00,-27372.42
2022-08-31,Korea,Expenses,PCS,-1726.92,243.00,-1969.92,72494.53,2673.00,69821.53
2022-08-31,Korea,Expenses,IT Expense & Maint,7043.88,8053.00,-1009.12,212777.98,88583.00,124194.98
2022-08-31,Korea,Expenses,Machine Expense & Maint,3396.38,32902.00,-29505.62,565249.46,361922.00,203327.46
2022-08-31,Korea,Expenses,Vehicle Expense,1075.41,469.00,606.41,7602.72,5159.00,2443.72
2022-08-31,Korea,Expenses,Training,.00,250.00,-250.00,6342.89,20194.00,-13851.11
2022-08-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2022-08-31,Korea,Expenses,Audit-Independent,2006.11,2104.00,-97.89,18153.93,23144.00,-4990.07
2022-08-31,Korea,Expenses,Audit-IMCOM Int Review,14.82,769.00,-754.18,6133.19,8459.00,-2325.81
2022-08-31,Korea,Expenses,Other Expenses,6719.94,6235.00,484.94,70212.64,68595.00,1617.64
2022-08-31,Korea,Expenses,Total Operating Expenses,256176.60,380025.00,-123848.40,3580936.24,4304566.00,-723629.76
2022-08-31,Korea,Expenses,Net Operating Income/(Loss),1356840.20,2225001.00,-868160.80,12072801.72,12349632.00,-276830.28
2022-08-31,Korea,Net,Interest Revenue,12165.18,9483.00,2682.18,84860.13,104313.00,-19452.87
2022-08-31,Korea,Net,Non-Operating Inc/(Exp),.00,.00,.00,-52.71,.00,-52.71
2022-08-31,Korea,Net,Net Income/(Loss),1369005.38,2234484.00,-865478.62,12157609.14,12453945.00,-296335.86
2022-08-31,Korea,Net,Distributions,1369005.38,2234484.00,-865478.62,12076492.82,12244225.00,-167732.18
2022-08-31,Korea,Net,After Distributions,.00,.00,.00,81116.32,209720.00,-128603.68
2022-08-31,Japan,Revenue,Gaming Machine Revenue,2204786.40,2255440.00,-50653.60,22702512.30,24731739.00,-2029226.70
2022-08-31,Japan,Revenue,Total Revenue,2204786.40,2255440.00,-50653.60,22702512.30,24731739.00,-2029226.70
2022-08-31,Japan,Revenue,Gaming NAFI,1627374.65,1753205.00,-125830.35,17676017.25,19146399.00,-1470381.75
2022-08-31,Japan,Revenue,Total Direct Reimbursement,1627374.65,1753205.00,-125830.35,17676017.25,19146399.00,-1470381.75
2022-08-31,Japan,Revenue,Net Revenue,577411.75,502235.00,75176.75,5026495.05,5585340.00,-558844.95
2022-08-31,Japan,Expenses,Compensation & Benefits,275349.13,226727.00,48622.13,2845888.83,2602373.00,243515.83
2022-08-31,Japan,Expenses,Depreciation Expense,95900.70,156805.00,-60904.30,1210077.59,1724855.00,-514777.41
2022-08-31,Japan,Expenses,Contractor Fees,826.69,1074.00,-247.31,15161.27,11814.00,3347.27
2022-08-31,Japan,Expenses,Communications,2459.63,5013.00,-2553.37,71425.44,55143.00,16282.44
2022-08-31,Japan,Expenses,TDY,11062.45,9758.00,1304.45,32226.74,72701.00,-40474.26
2022-08-31,Japan,Expenses,PCS,-1824.07,2764.00,-4588.07,15139.04,30404.00,-15264.96
2022-08-31,Japan,Expenses,IT Expense & Maint,12469.69,13641.00,-1171.31,365622.32,150051.00,215571.32
2022-08-31,Japan,Expenses,Machine Expense & Maint,2154.12,59967.00,-57812.88,113894.69,659637.00,-545742.31
2022-08-31,Japan,Expenses,Vehicle Expense,1516.31,1242.00,274.31,22450.27,13662.00,8788.27
2022-08-31,Japan,Expenses,Training,.00,250.00,-250.00,3326.30,30733.00,-27406.70
2022-08-31,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2022-08-31,Japan,Expenses,Audit-Independent,3641.81,3488.00,153.81,32658.38,38368.00,-5709.62
2022-08-31,Japan,Expenses,Audit-IMCOM Int Review,26.89,1276.00,-1249.11,11007.69,14036.00,-3028.31
2022-08-31,Japan,Expenses,Other Expenses,10097.36,9604.00,493.36,107935.27,105644.00,2291.27
2022-08-31,Japan,Expenses,Total Operating Expenses,413680.71,491609.00,-77928.29,4846813.83,5509421.00,-662607.17
2022-08-31,Japan,Expenses,Net Operating Income/(Loss),163731.04,10626.00,153105.04,179681.22,75919.00,103762.22
2022-08-31,Japan,Net,Interest Revenue,13697.67,8037.00,5660.67,96475.58,88407.00,8068.58
2022-08-31,Japan,Net,Non-Operating Inc/(Exp),.00,.00,.00,-93.38,.00,-93.38
2022-08-31,Japan,Net,Net Income/(Loss),177428.71,18663.00,158765.71,276063.42,164326.00,111737.42
2022-08-31,Japan,Net,Distributions,177428.71,18663.00,158765.71,155549.40,142614.00,12935.40
2022-08-31,Japan,Net,After Distributions,.00,.00,.00,120514.02,21712.00,98802.02
2023-08-31,Consolidated,Revenue,Gaming Machine Revenue,5966524.20,6937986.00,-971461.80,59480127.47,59805177.00,-325049.53
2023-08-31,Consolidated,Revenue,Total Revenue,5966524.20,6937986.00,-971461.80,59480127.47,59805177.00,-325049.53
2023-08-31,Consolidated,Revenue,Gaming NAFI,2352996.85,2812089.00,-459092.15,26531166.84,27540857.00,-1009690.16
2023-08-31,Consolidated,Revenue,Total Direct Reimbursement,2352996.85,2812089.00,-459092.15,26531166.84,27540857.00,-1009690.16
2023-08-31,Consolidated,Revenue,Net Revenue,3613527.35,4125897.00,-512369.65,32948960.63,32264320.00,684640.63
2023-08-31,Consolidated,Expenses,Compensation & Benefits,805509.08,784901.00,20608.08,8091167.11,9322344.00,-1231176.89
2023-08-31,Consolidated,Expenses,Depreciation Expense,398256.02,426775.00,-28518.98,3474125.78,3980237.00,-506111.22
2023-08-31,Consolidated,Expenses,Contractor Fees,11740.00,4144.00,7596.00,73864.50,45584.00,28280.50
2023-08-31,Consolidated,Expenses,Communications,17239.27,26065.00,-8825.73,230624.32,286715.00,-56090.68
2023-08-31,Consolidated,Expenses,TDY,25820.52,37500.00,-11679.48,373915.80,495154.00,-121238.20
2023-08-31,Consolidated,Expenses,PCS,37922.77,10198.00,27724.77,194804.23,112178.00,82626.23
2023-08-31,Consolidated,Expenses,IT Expense & Maint,27076.21,98437.00,-71360.79,311443.69,1082807.00,-771363.31
2023-08-31,Consolidated,Expenses,Machine Expense & Maint,99110.40,160740.00,-61629.60,1418032.09,1768140.00,-350107.91
2023-08-31,Consolidated,Expenses,Vehicle Expense,9199.28,6003.00,3196.28,83752.07,62573.00,21179.07
2023-08-31,Consolidated,Expenses,Training,8275.00,1000.00,7275.00,29477.78,113000.00,-83522.22
2023-08-31,Consolidated,Expenses,(Gain)/Loss on Disposals,1661.48,.00,1661.48,306142.07,.00,306142.07
2023-08-31,Consolidated,Expenses,Audit-Independent,9834.50,9251.00,583.50,94436.58,101761.00,-7324.42
2023-08-31,Consolidated,Expenses,Audit-IMCOM Int Review,5193.85,4956.00,237.85,31516.92,54516.00,-22999.08
2023-08-31,Consolidated,Expenses,Other Expenses,22715.62,26024.00,-3308.38,279542.40,286264.00,-6721.60
2023-08-31,Consolidated,Expenses,Total Operating Expenses,1479554.00,1595994.00,-116440.00,14992845.34,17711273.00,-2718427.66
2023-08-31,Consolidated,Expenses,Net Operating Income/(Loss),2133973.35,2529903.00,-395929.65,17956115.29,14553047.00,3403068.29
2023-08-31,Consolidated,Net,Interest Revenue,72108.57,19945.00,52163.57,681401.63,219395.00,462006.63
2023-08-31,Consolidated,Net,Non-Operating Inc/(Exp),-454.22,.00,-454.22,-15560.95,.00,-15560.95
2023-08-31,Consolidated,Net,Net Income/(Loss),2205627.70,2549848.00,-344220.30,18621955.97,14772442.00,3849513.97
2023-08-31,Consolidated,Net,Distributions,2205627.70,2549848.00,-344220.30,18621955.97,14772442.00,3849513.97
2023-08-31,Consolidated,Net,After Distributions,.00,.00,.00,.00,.00,.00
2023-08-31,Europe,Revenue,Gaming Machine Revenue,1806107.25,1305014.00,501093.25,16477215.22,14853400.00,1623815.22
